date,tenor_years,source_file,observed,tp,risk_neutral
2024-07-31,2,inputs/tp_2y.png,16.611869313482213,3.2650951199338265,13.346774193548386
2024-08-31,2,inputs/tp_2y.png,17.12331127653708,3.0114419630548683,14.111869313482213
2024-09-30,2,inputs/tp_2y.png,17.75813344361731,2.976978218913702,14.781155224703609
2024-10-31,2,inputs/tp_2y.png,19.032258064516128,3.870967741935484,15.161290322580644
2015-01-31,5,inputs/tp_5y.png,14.413793103448276,2.413793103448276,12.0
2015-02-28,5,inputs/tp_5y.png,13.301503094606543,2.8788682581786036,10.422634836427939
2015-03-31,5,inputs/tp_5y.png,12.302681992337163,2.2422634836427937,10.060418508694369
2015-04-30,5,inputs/tp_5y.png,11.128205128205128,3.2413793103448274,7.8868258178603
2015-05-31,5,inputs/tp_5y.png,10.724137931034484,2.9855585027998828,7.738579428234601
2015-06-30,5,inputs/tp_5y.png,11.0,1.7736516357206016,9.2263483642794
2015-07-31,5,inputs/tp_5y.png,11.0,1.2077807250221042,9.792219274977896
2015-08-31,5,inputs/tp_5y.png,11.372236958443855,1.4482758620689657,9.923961096374889
2015-09-30,5,inputs/tp_5y.png,11.018272914824639,1.7494842322428525,9.268788682581786
2015-10-31,5,inputs/tp_5y.png,10.230769230769232,2.0371352785145884,8.193633952254643
2015-11-30,5,inputs/tp_5y.png,9.96551724137931,2.610669024462128,7.354848216917182
2015-12-31,5,inputs/tp_5y.png,10.030356616563513,2.4220453875626293,7.608311229000883
2016-01-31,5,inputs/tp_5y.png,10.310344827586206,1.7259062776304155,8.584438549955792
2016-02-29,5,inputs/tp_5y.png,9.804597701149426,1.9233716475095788,7.881226053639847
2016-03-31,5,inputs/tp_5y.png,9.275862068965516,1.793103448275862,7.482758620689654
2016-04-30,5,inputs/tp_5y.png,9.187444739168876,1.8125552608311226,7.374889478337754
2016-05-31,5,inputs/tp_5y.png,9.021809608016506,1.9563807839669904,7.0654288240495156
2016-06-30,5,inputs/tp_5y.png,8.830828175655762,2.175655761862658,6.655172413793104
2016-07-31,5,inputs/tp_5y.png,8.655172413793103,1.793103448275862,6.862068965517241
2016-08-31,5,inputs/tp_5y.png,8.487179487179489,1.9050987326849387,6.58208075449455
2016-09-30,5,inputs/tp_5y.png,8.310344827586206,2.137931034482759,6.1724137931034475
2016-10-31,5,inputs/tp_5y.png,8.503094606542883,1.8762157382847038,6.626878868258179
2016-11-30,5,inputs/tp_5y.png,8.655172413793103,1.5254936634246983,7.129678750368405
2016-12-31,5,inputs/tp_5y.png,8.313881520778073,1.8597111700559967,6.454170350722077
2017-01-31,5,inputs/tp_5y.png,8.001768346595933,2.4102564102564106,5.591511936339522
2017-02-28,5,inputs/tp_5y.png,8.09873268493958,2.206896551724138,5.891836133215443
2017-03-31,5,inputs/tp_5y.png,8.026819923371649,2.0689655172413794,5.95785440613027
2017-04-30,5,inputs/tp_5y.png,7.875331564986738,1.9787798408488073,5.896551724137931
2017-05-31,5,inputs/tp_5y.png,7.745063365753021,1.8078396699086368,5.937223695844384
2017-06-30,5,inputs/tp_5y.png,7.791629826112585,1.4842322428529326,6.307397583259652
2017-07-31,5,inputs/tp_5y.png,7.8965517241379315,1.2024756852343066,6.694076038903625
2017-08-31,5,inputs/tp_5y.png,7.770704391394047,1.103448275862069,6.667256115531979
2017-09-30,5,inputs/tp_5y.png,7.551724137931034,1.103448275862069,6.448275862068964
2017-10-31,5,inputs/tp_5y.png,7.448275862068966,0.9089301503094609,6.5393457117595055
2017-11-30,5,inputs/tp_5y.png,7.417035072207486,0.6206896551724138,6.796345417035072
2017-12-31,5,inputs/tp_5y.png,7.20748600058945,0.8275862068965517,6.379899793692898
2018-01-31,5,inputs/tp_5y.png,6.994694960212202,0.48275862068965514,6.511936339522547
2018-02-28,5,inputs/tp_5y.png,6.781903919834955,0.49395814913056263,6.287945770704392
2018-03-31,5,inputs/tp_5y.png,6.655172413793103,0.6035956380783984,6.051576775714705
2018-04-30,5,inputs/tp_5y.png,6.885057471264367,0.27586206896551724,6.60919540229885
2018-05-31,5,inputs/tp_5y.png,7.0,0.23577954612437288,6.764220453875627
2018-06-30,5,inputs/tp_5y.png,7.276156793398172,0.5175361037429999,6.758620689655173
2018-07-31,5,inputs/tp_5y.png,7.4341290893015035,0.592396109637489,6.841732979664014
2018-08-31,5,inputs/tp_5y.png,8.036251105216618,1.265546713822573,6.770704391394045
2018-09-30,5,inputs/tp_5y.png,8.500736811081639,1.5862068965517242,6.914529914529915
2018-10-31,5,inputs/tp_5y.png,8.482758620689655,1.3793103448275863,7.1034482758620685
2018-11-30,5,inputs/tp_5y.png,8.583849101090479,1.4482758620689657,7.135573239021513
2018-12-31,5,inputs/tp_5y.png,8.447096964338346,1.3091659298555867,7.13793103448276
2019-01-31,5,inputs/tp_5y.png,8.172413793103448,0.9513704686118498,7.221043324491599
2019-02-28,5,inputs/tp_5y.png,8.068965517241379,0.6206896551724138,7.448275862068965
2019-03-31,5,inputs/tp_5y.png,8.03448275862069,0.6206896551724138,7.413793103448277
2019-04-30,5,inputs/tp_5y.png,7.9655172413793105,0.45800176834659745,7.507515473032713
2019-05-31,5,inputs/tp_5y.png,7.747126436781611,0.27586206896551724,7.471264367816094
2019-06-30,5,inputs/tp_5y.png,7.395520188623637,0.3448275862068966,7.05069260241674
2019-07-31,5,inputs/tp_5y.png,7.185676392572946,0.3023872679045114,6.883289124668434
2019-08-31,5,inputs/tp_5y.png,7.020630710285884,0.20689655172413793,6.813734158561746
2019-09-30,5,inputs/tp_5y.png,6.711759504862956,0.3448275862068966,6.366931918656059
2019-10-31,5,inputs/tp_5y.png,6.388152077807252,0.48275862068965514,5.905393457117597
2019-11-30,5,inputs/tp_5y.png,6.172413793103448,0.48570586501621005,5.686707928087238
2019-12-31,5,inputs/tp_5y.png,6.100501031535517,0.3448275862068966,5.75567344532862
2020-01-31,5,inputs/tp_5y.png,5.892130857648099,0.3448275862068966,5.547303271441202
