source_file,tenor_years,pixel_x,observed,tp,risk_neutral
inputs/tp_2y.png,2,232,7.379032258064516,0.564516129032258,6.814516129032258
inputs/tp_2y.png,2,233,7.5,0.7258064516129032,6.774193548387097
inputs/tp_2y.png,2,234,7.661290322580645,0.8064516129032258,6.854838709677419
inputs/tp_2y.png,2,235,7.782258064516129,0.8870967741935484,6.895161290322581
inputs/tp_2y.png,2,236,7.862903225806452,0.967741935483871,6.895161290322581
inputs/tp_2y.png,2,237,7.943548387096774,1.0483870967741937,6.89516129032258
inputs/tp_2y.png,2,238,7.983870967741935,1.129032258064516,6.854838709677419
inputs/tp_2y.png,2,239,7.983870967741935,1.0483870967741937,6.935483870967741
inputs/tp_2y.png,2,240,7.983870967741935,0.967741935483871,7.016129032258064
inputs/tp_2y.png,2,241,7.983870967741935,0.967741935483871,7.016129032258064
inputs/tp_2y.png,2,242,7.983870967741935,0.8870967741935484,7.096774193548387
inputs/tp_2y.png,2,243,8.024193548387098,0.8870967741935484,7.13709677419355
inputs/tp_2y.png,2,244,8.024193548387098,0.967741935483871,7.056451612903227
inputs/tp_2y.png,2,245,8.10483870967742,0.967741935483871,7.137096774193549
inputs/tp_2y.png,2,246,8.10483870967742,1.0483870967741937,7.056451612903226
inputs/tp_2y.png,2,247,8.10483870967742,1.0483870967741937,7.056451612903226
inputs/tp_2y.png,2,248,8.10483870967742,0.967741935483871,7.137096774193549
inputs/tp_2y.png,2,249,8.10483870967742,0.967741935483871,7.137096774193549
inputs/tp_2y.png,2,250,8.10483870967742,0.967741935483871,7.137096774193549
inputs/tp_2y.png,2,251,8.024193548387098,0.8870967741935484,7.13709677419355
inputs/tp_2y.png,2,252,7.983870967741935,0.8064516129032258,7.177419354838709
inputs/tp_2y.png,2,253,7.943548387096774,0.7258064516129032,7.217741935483871
inputs/tp_2y.png,2,254,7.862903225806452,0.6451612903225806,7.217741935483871
inputs/tp_2y.png,2,255,7.862903225806452,0.6451612903225806,7.217741935483871
inputs/tp_2y.png,2,256,7.862903225806452,0.564516129032258,7.298387096774194
inputs/tp_2y.png,2,257,7.862903225806452,0.4838709677419355,7.379032258064516
inputs/tp_2y.png,2,258,7.862903225806452,0.4838709677419355,7.379032258064516
